 ==  = 
|    Run |             SelectedLS |     Recorded |                HLTpath |              L1bit |    Effective |
| 161008 |                 [2-77] | 193.226(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 193.226(/nb) |
|        |                        |              |                v1(1,2) |                    |              |
| 161016 |                [2-300] | 671.577(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 671.577(/nb) |
|        |                        |              |           IsoL_v1(1,2) |                    |              |
| 161016 |                [2-300] | 671.577(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 671.577(/nb) |
|        |                        |              |                v1(1,2) |                    |              |
| 162762 |                [1-102] | 377.521(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 377.521(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162762 |                [1-102] | 377.521(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 377.521(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 162765 |                 [1-39] |  79.286(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |  79.286(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162765 |                 [1-39] |  79.286(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |  79.286(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 162803 |    [60-124], [135-139] | 369.887(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 369.887(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162803 |    [60-124], [135-139] | 369.887(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 369.887(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 162808 |                 [1-51] | 263.375(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 263.375(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162808 |                 [1-51] | 263.375(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 263.375(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 162811 |                [1-339] |   1.652(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.652(/pb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162811 |                [1-339] |   1.652(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.652(/pb) |
|        |                        |              |                  v2(1) |                    |              |
| 162822 |               [73-307] |   1.208(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.208(/pb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162822 |               [73-307] |   1.208(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.208(/pb) |
|        |                        |              |                  v2(1) |                    |              |
| 162825 |                [1-184] | 869.534(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 869.534(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162825 |                [1-184] | 869.534(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 869.534(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 162826 |                 [1-24] | 104.126(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 104.126(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162826 |                 [1-24] | 104.126(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 104.126(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 162828 |                 [1-85] | 354.333(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 354.333(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162828 |                 [1-85] | 354.333(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 354.333(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 162909 |               [54-289] |   1.789(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.789(/pb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 162909 |               [54-289] |   1.789(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.789(/pb) |
|        |                        |              |                  v2(1) |                    |              |
| 163046 |     [1-133], [135-237] |   1.593(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.593(/pb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163046 |     [1-133], [135-237] |   1.593(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.593(/pb) |
|        |                        |              |                  v2(1) |                    |              |
| 163069 |    [73-452], [468-633] |   3.898(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.898(/pb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163069 |    [73-452], [468-633] |   3.898(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.898(/pb) |
|        |                        |              |                  v2(1) |                    |              |
| 163071 |                [1-161] |   1.035(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.035(/pb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163071 |                [1-161] |   1.035(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.035(/pb) |
|        |                        |              |                  v2(1) |                    |              |
| 163078 |                 [1-23] | 136.238(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 136.238(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163078 |                 [1-23] | 136.238(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 136.238(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 163232 |              [110-149] | 265.598(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 265.598(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163232 |              [110-149] | 265.598(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 265.598(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 163233 |                [1-283] |   1.802(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.802(/pb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163233 |                [1-283] |   1.802(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.802(/pb) |
|        |                        |              |                  v2(1) |                    |              |
| 163234 |                 [1-66] | 390.925(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 390.925(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163234 |                 [1-66] | 390.925(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 390.925(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 163235 |                [1-461] |   2.591(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.591(/pb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163235 |                [1-461] |   2.591(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.591(/pb) |
|        |                        |              |                  v2(1) |                    |              |
| 163237 |                [1-213] |   1.090(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.090(/pb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163237 |                [1-213] |   1.090(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.090(/pb) |
|        |                        |              |                  v2(1) |                    |              |
| 163238 |                 [9-15] |  21.148(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |  21.148(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163238 |                 [9-15] |  21.148(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |  21.148(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 163252 |               [60-136] | 676.648(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 672.588(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163252 |               [60-136] | 676.648(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 672.588(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 163255 |    [1-359], [412-844], |   6.872(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   6.872(/pb) |
|        |   [846-846], [848-977] |              |             IsoL_v2(1) |                    |              |
| 163255 |    [1-359], [412-844], |   6.872(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   6.872(/pb) |
|        |   [846-846], [848-977] |              |                  v2(1) |                    |              |
| 163261 |        [1-3], [10-126] | 772.748(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 772.748(/nb) |
|        |                        |              |             IsoL_v2(1) |                    |              |
| 163261 |        [1-3], [10-126] | 772.748(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 772.748(/nb) |
|        |                        |              |                  v2(1) |                    |              |
| 163270 |       [1-76], [79-96], |   7.977(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   7.977(/pb) |
|        |   [99-475], [479-527], |              |             IsoL_v3(1) |                    |              |
|        |   [529-685], [695-928] |              |                        |                    |              |
| 163270 |       [1-76], [79-96], |   7.977(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   7.977(/pb) |
|        |   [99-475], [479-527], |              |                  v3(1) |                    |              |
|        |   [529-685], [695-928] |              |                        |                    |              |
| 163286 |              [112-401] |   1.884(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.884(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163286 |              [112-401] |   1.884(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.884(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163289 |                [1-388] |   2.210(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.210(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163289 |                [1-388] |   2.210(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.210(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163296 |    [59-230], [232-585] |   5.090(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   5.090(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163296 |    [59-230], [232-585] |   5.090(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   5.090(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163297 |                [1-219] |   1.903(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.903(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163297 |                [1-219] |   1.903(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.903(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163300 |                [1-616] |   4.871(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   4.871(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163300 |                [1-616] |   4.871(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   4.871(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163301 |                [1-192] |   1.388(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.388(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163301 |                [1-192] |   1.388(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.388(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163302 |                [1-190] |   1.330(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.330(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163302 |                [1-190] |   1.330(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.330(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163332 |   [43-118], [224-264], |   6.518(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   6.518(/pb) |
|        |  [266-599], [601-639], |              |             IsoL_v3(1) |                    |              |
|        |              [641-801] |              |                        |                    |              |
| 163332 |   [43-118], [224-264], |   6.518(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   6.518(/pb) |
|        |  [266-599], [601-639], |              |                  v3(1) |                    |              |
|        |              [641-801] |              |                        |                    |              |
| 163333 |                [1-106] | 975.111(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 975.111(/nb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163333 |                [1-106] | 975.111(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 975.111(/nb) |
|        |                        |              |                  v3(1) |                    |              |
| 163334 |       [1-35], [37-37], |   3.762(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.762(/pb) |
|        |              [156-556] |              |             IsoL_v3(1) |                    |              |
| 163334 |       [1-35], [37-37], |   3.762(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.762(/pb) |
|        |              [156-556] |              |                  v3(1) |                    |              |
| 163337 |      [1-18], [27-201], |   3.522(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.522(/pb) |
|        |   [203-426], [434-461] |              |             IsoL_v3(1) |                    |              |
| 163337 |      [1-18], [27-201], |   3.522(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.522(/pb) |
|        |   [203-426], [434-461] |              |                  v3(1) |                    |              |
| 163338 |                [1-164] |   1.224(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.224(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163338 |                [1-164] |   1.224(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.224(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163339 |                [1-172] |   1.251(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.251(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163339 |                [1-172] |   1.251(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.251(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163340 |                [1-488] |   3.312(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.312(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163340 |                [1-488] |   3.312(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.312(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163358 |                [39-63] | 210.049(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 210.049(/nb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163358 |                [39-63] | 210.049(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 210.049(/nb) |
|        |                        |              |                  v3(1) |                    |              |
| 163369 |                 [1-94] | 980.848(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 980.848(/nb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163369 |                 [1-94] | 980.848(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 980.848(/nb) |
|        |                        |              |                  v3(1) |                    |              |
| 163370 |                [1-147] |   1.469(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.469(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163370 |                [1-147] |   1.469(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.469(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163371 |     [1-107], [148-356] |   2.917(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.917(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163371 |     [1-107], [148-356] |   2.917(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.917(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163372 |                 [1-52] | 450.199(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 450.199(/nb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163372 |                 [1-52] | 450.199(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 450.199(/nb) |
|        |                        |              |                  v3(1) |                    |              |
| 163374 |     [1-599], [603-863] |   6.694(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   6.694(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163374 |     [1-599], [603-863] |   6.694(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   6.694(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163375 |                 [1-10] |  65.475(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |  65.475(/nb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163375 |                 [1-10] |  65.475(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |  65.475(/nb) |
|        |                        |              |                  v3(1) |                    |              |
| 163376 |       [1-20], [22-246] |   1.692(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.692(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163376 |       [1-20], [22-246] |   1.692(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.692(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163378 |      [1-81], [89-179], |   3.675(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.675(/pb) |
|        |   [181-272], [306-615] |              |             IsoL_v3(1) |                    |              |
| 163378 |      [1-81], [89-179], |   3.675(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.675(/pb) |
|        |   [181-272], [306-615] |              |                  v3(1) |                    |              |
| 163385 |    [52-240], [244-405] |   3.166(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.166(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163385 |    [52-240], [244-405] |   3.166(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   3.166(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163387 |                [1-256] |   2.063(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.063(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163387 |                [1-256] |   2.063(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.063(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163402 |   [37-250], [271-560], |   6.889(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   6.889(/pb) |
|        |   [581-582], [586-801] |              |             IsoL_v3(1) |                    |              |
| 163402 |   [37-250], [271-560], |   6.889(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   6.889(/pb) |
|        |   [581-582], [586-801] |              |                  v3(1) |                    |              |
| 163475 |               [30-282] |   2.801(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.801(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163475 |               [30-282] |   2.801(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.801(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163476 |       [1-94], [98-203] |   2.048(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.048(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163476 |       [1-94], [98-203] |   2.048(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   2.048(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163478 |                 [1-48] | 461.653(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 461.653(/nb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163478 |                 [1-48] | 461.653(/nb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) | 461.653(/nb) |
|        |                        |              |                  v3(1) |                    |              |
| 163479 |                [1-175] |   1.678(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.678(/pb) |
|        |                        |              |             IsoL_v3(1) |                    |              |
| 163479 |                [1-175] |   1.678(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.678(/pb) |
|        |                        |              |                  v3(1) |                    |              |
| 163480 |      [1-92], [96-188], |   1.698(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.698(/pb) |
|        |              [190-191] |              |             IsoL_v3(1) |                    |              |
| 163480 |      [1-92], [96-188], |   1.698(/pb) | HLT_Photon75_CaloIdVL_ | "L1_SingleEG20"(1) |   1.698(/pb) |
|        |              [190-191] |              |                  v3(1) |                    |              |
